Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Is_Year_End,Economic_Index
25,2012-07-27,659109.53,0,72.98,3.647,214.7382432,7.28,2012,7,30,3,0,29.497011428571426
25,2012-08-03,709724.6,0,72.08,3.654,214.7433514,7.28,2012,8,31,3,0,29.497713104395604
25,2012-08-10,710496.97,0,71.93,3.722,214.7484595,7.28,2012,8,32,3,0,29.498414766483513
25,2012-08-17,728467.72,0,66.99,3.807,214.825578,7.28,2012,8,33,3,0,29.509007967032968
25,2012-08-24,756527.64,0,64.53,3.834,214.9567044,7.28,2012,8,34,3,0,29.527019835164836
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,3,0,29.545031717032966
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,3,0,29.563043585164834
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,3,0,29.582194464285713
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,3,0,29.60817938186813
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,3,0,29.63416431318681
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40,4,0,29.607279103249688
25,2012-10-12,697317.41,0,43.74,4.0,216.1150568,7.293,2012,10,41,4,0,29.633217715617715
25,2012-10-19,685531.85,0,51.93,3.969,216.1464699,7.293,2012,10,42,4,0,29.637525010283834
25,2012-10-26,688940.94,0,56.69,3.882,216.1515902,7.293,2012,10,43,4,0,29.63822709447415
26,2010-02-05,1034119.21,0,9.55,2.788,131.5279032,8.488,2010,2,5,1,0,15.495747313854855
26,2010-02-12,1015684.09,1,18.14,2.771,131.5866129,8.488,2010,2,6,1,0,15.502664102262019
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488,2010,2,7,1,0,15.508600377002828
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488,2010,2,8,1,0,15.514373232799247
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9,1,0,15.520146088595666
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,1,0,15.525918944392084
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,1,0,15.530665680961357
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,1,0,15.535241399622997
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13,2,0,15.496001844454886
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,4,14,2,0,15.500564673402256
26,2010-04-16,905548.38,0,36.6,2.885,131.9809,8.512,2010,4,15,2,0,15.505274906015035
26,2010-04-23,881930.87,0,39.68,2.895,132.0226667,8.512,2010,4,16,2,0,15.510181708176692
26,2010-04-30,904503.85,0,40.56,2.935,132.0644333,8.512,2010,4,17,2,0,15.515088498590224
26,2010-05-07,1074479.73,0,54.72,2.981,132.1062,8.512,2010,5,18,2,0,15.519995300751878
26,2010-05-14,972663.59,0,39.08,2.983,132.152129,8.512,2010,5,19,2,0,15.525391094924812
26,2010-05-21,986765.01,0,50.81,2.961,132.2230323,8.512,2010,5,20,2,0,15.533720899906013
26,2010-05-28,1069851.59,0,61.65,2.906,132.2939355,8.512,2010,5,21,2,0,15.542050693139098
26,2010-06-04,1003202.66,0,58.46,2.857,132.3648387,8.512,2010,6,22,2,0,15.55038048637218
26,2010-06-11,1073862.59,0,51.62,2.83,132.4357419,8.512,2010,6,23,2,0,15.558710279605263
26,2010-06-18,1001286.67,0,53.62,2.805,132.4733333,8.512,2010,6,24,2,0,15.5631265625
26,2010-06-25,976242.09,0,63.78,2.81,132.4976,8.512,2010,6,25,2,0,15.565977443609022
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445,2010,7,26,3,0,15.69234656009473
26,2010-07-09,1122356.53,0,71.08,2.806,132.5461333,8.445,2010,7,27,3,0,15.695220047365305
26,2010-07-16,1028151.72,0,67.66,2.796,132.5667742,8.445,2010,7,28,3,0,15.69766420367081
26,2010-07-23,971615.62,0,65.4,2.784,132.5825806,8.445,2010,7,29,3,0,15.699535891059798
26,2010-07-30,1005324.28,0,63.79,2.792,132.5983871,8.445,2010,7,30,3,0,15.701407590290112
26,2010-08-06,1125329.77,0,62.93,2.792,132.6141935,8.445,2010,8,31,3,0,15.7032792776791
26,2010-08-13,1011938.29,0,61.58,2.81,132.63,8.445,2010,8,32,3,0,15.705150976909414
26,2010-08-20,1007385.36,0,62.68,2.796,132.6616129,8.445,2010,8,33,3,0,15.708894363528714
26,2010-08-27,977322.52,0,57.23,2.77,132.6932258,8.445,2010,8,34,3,0,15.712637750148016
26,2010-09-03,1037549.71,0,66.93,2.735,132.7248387,8.445,2010,9,35,3,0,15.716381136767316
26,2010-09-10,1042226.3,1,54.82,2.717,132.7564516,8.445,2010,9,36,3,0,15.720124523386618
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445,2010,9,37,3,0,15.721381492007103
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445,2010,9,38,3,0,15.720773629366489
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149,2010,10,39,4,0,16.29117683151307
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149,2010,10,40,4,0,16.290546901460303
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149,2010,10,41,4,0,16.29198120014726
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149,2010,10,42,4,0,16.298576119769297
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149,2010,10,43,4,0,16.305171027119894
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149,2010,11,44,4,1,16.31176593447049
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149,2010,11,45,4,1,16.31836085409253
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149,2010,11,46,4,1,16.310860228248867
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149,2010,11,47,4,1,16.30101034482759
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149,2010,12,48,4,1,16.291160473677756
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49,4,1,16.281310590256474
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50,4,1,16.28180778009572
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51,4,1,16.290065271812495
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52,4,1,16.298322775800717
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907,2011,1,1,1,0,16.805656076893893
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,2011,1,2,1,0,16.814349879853296
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,2011,1,3,1,0,16.82414520045529
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,2011,1,4,1,0,16.833940521057293
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,2011,2,5,1,0,16.84373585430631
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907,2011,2,6,1,0,16.85353117490831
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907,2011,2,7,1,0,16.867350815732895
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907,2011,2,8,1,0,16.882780182117113
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907,2011,3,9,1,0,16.898209548501328
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907,2011,3,10,1,0,16.913638914885546
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907,2011,3,11,1,0,16.927940533704312
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907,2011,3,12,1,0,16.94179105855571
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818,2011,4,13,2,0,17.14866437707854
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,2011,4,14,2,0,17.16267257610642
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,2011,4,15,2,0,17.175552148887185
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,2011,4,16,2,0,17.185610130468152
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,2011,4,17,2,0,17.19566811204912
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818,2011,5,18,2,0,17.205726106421082
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818,2011,5,19,2,0,17.215784088002046
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818,2011,5,20,2,0,17.22696176771553
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818,2011,5,21,2,0,17.23813944742901
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818,2011,6,22,2,0,17.24931712714249
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,6,23,2,0,17.260494806855974
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,2011,6,24,2,0,17.278553760552573
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,2011,6,25,2,0,17.301773688923
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26,3,0,17.43875370155787
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,7,27,3,0,17.462126084717394
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767,2011,7,28,3,0,17.48213491695635
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,2011,7,29,3,0,17.493734865456418
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,2011,7,30,3,0,17.50533481395648
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,8,31,3,0,17.516934762456543
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,2011,8,32,3,0,17.528534698081625
26,2011-08-19,1021766.75,0,60.58,3.82,136.183129,7.767,2011,8,33,3,0,17.533555941805073
26,2011-08-26,1064617.62,0,61.1,3.796,136.2136129,7.767,2011,8,34,3,0,17.537480739024073
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,9,35,3,0,17.54140553624308
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,2011,9,36,3,0,17.545330320587098
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,2011,9,37,3,0,17.55046993691258
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,2011,9,38,3,0,17.55722930346337
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,2011,9,39,3,0,17.56398867001416
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,2011,10,40,4,0,17.96156883390366
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,2011,10,41,4,0,17.96724095814688
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,2011,10,42,4,0,17.965487523032376
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43,4,0,17.96373408791787
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44,4,1,17.96198065280337
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,4,1,17.960227230850222
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,2011,11,46,4,1,17.960866899183994
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,2011,11,47,4,1,17.962463806264807
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,12,48,4,1,17.964060713345617
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,12,49,4,1,17.96565763358779
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,2011,12,50,4,1,17.969665188207426
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,2011,12,51,4,1,17.976886957093974
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,2011,12,52,4,1,17.984108725980523
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,2012,1,1,1,0,18.306967858577742
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,2012,1,2,1,0,18.314316325164054
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,2012,1,3,1,0,18.328166519351814
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,2012,1,4,1,0,18.342016700147315
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,2012,2,5,1,0,18.355866894335076
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,2,6,1,0,18.369717075130573
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,2012,2,7,1,0,18.38198879067899
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,2012,2,8,1,0,18.393076657292088
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,2012,3,9,1,0,18.404164537297444
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,2012,3,10,1,0,18.415252403910543
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,2012,3,11,1,0,18.425657841167805
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,2012,3,12,1,0,18.435153381545465
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,2012,3,13,1,0,18.44464892192313
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,4,14,2,0,18.399932808118574
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,2012,4,15,2,0,18.409400453999197
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,2012,4,16,2,0,18.41675346508212
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,2012,4,17,2,0,18.424106462812123
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18,2,0,18.431459473895046
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19,2,0,18.438812484977966
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20,2,0,18.441257924956602
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21,2,0,18.441740352517026
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22,2,0,18.442222793430368
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,2,0,18.442705220990785
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,2,0,18.444322780077446
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,2,0,18.44877820803846
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,2,0,18.453233635999467
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,3,0,18.667067292370017
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,3,0,18.671573261309927
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,3,0,18.667548075624577
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,3,0,18.663522903443617
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,3,0,18.65949771775827
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,3,0,18.65547254557731
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,3,0,18.661135678595542
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,3,0,18.67406503713707
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,3,0,18.686994395678596
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,3,0,18.69992376772451
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,3,0,18.712667116812963
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,3,0,18.724294395678594
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,3,0,18.735921674544226
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,4,0,19.44880919024937
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,4,0,19.46087139254693
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,4,0,19.449931759596524
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,4,0,19.43515848977305
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5,1,0,16.432252130630083
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,2,6,1,0,16.439396333616607
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,2010,2,7,1,0,16.446009238800535
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,2010,2,8,1,0,16.452533580186962
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,3,9,1,0,16.45905793371373
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1,0,16.465582287240498
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,1,0,16.470586949131963
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1,0,16.475338327060822
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,2,0,16.84617756267064
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,4,14,2,0,16.85103448746587
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,2010,4,15,2,0,16.856198808637377
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,2010,4,16,2,0,16.861772983370564
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17,2,0,16.86734714569372
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,2010,5,18,2,0,16.872921320426904
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19,2,0,16.878927029039463
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,2010,5,20,2,0,16.887521978158354
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,2010,5,21,2,0,16.896116914867214
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,6,22,2,0,16.9047118639861
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,6,23,2,0,16.913306813104988
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,2010,6,24,2,0,16.917887726483
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,2,0,16.92086303052867
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,3,0,17.084977361563517
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,3,0,17.087980994738164
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,3,0,17.09070191681283
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,2010,7,29,3,0,17.093045903282384
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,2010,7,30,3,0,17.09538988975194
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,8,31,3,0,17.097733876221497
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,2010,8,32,3,0,17.100077850162865
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,2010,8,33,3,0,17.104098997744927
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,2010,8,34,3,0,17.108120145326986
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,2010,9,35,3,0,17.112141292909048
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,9,36,3,0,17.116162427962916
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,2010,9,37,3,0,17.117740804309697
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,2010,9,38,3,0,17.117487108494114
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,2010,10,39,4,0,17.034005373394837
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40,4,0,17.03375291110834
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41,4,0,17.03530650791672
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42,4,0,17.04137526492956
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,2010,10,43,4,0,17.04744400947513
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44,4,1,17.053512754020694
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45,4,1,17.059581498566263
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46,4,1,17.051685749906493
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47,4,1,17.041462585712505
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48,4,1,17.031239421518514
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,4,1,17.02101625732452
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,4,1,17.02147875576611
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,4,1,17.029955491833935
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,4,1,17.03843224036903
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1,1,0,17.46943361441165
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,1,0,17.478405136067458
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,1,0,17.489084668455344
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,1,0,17.499764200843234
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,1,0,17.510443733231124
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2011,2,6,1,0,17.52112326561901
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2011,2,7,1,0,17.535605583237512
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2011,2,8,1,0,17.551609032835056
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,3,9,1,0,17.567612469656318
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,2011,3,10,1,0,17.58361590647758
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,2011,3,11,1,0,17.598044320940335
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,2011,3,12,1,0,17.611842711128148
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,4,13,2,0,17.858368012944986
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,2,0,17.87234859546926
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,2,0,17.885397436893207
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,2,0,17.896116970873784
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,2011,4,17,2,0,17.906836491909385
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,2011,5,18,2,0,17.917556012944985
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,2011,5,19,2,0,17.92827554692557
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,2011,5,20,2,0,17.940078446601945
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,2011,5,21,2,0,17.951881346278316
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,2,0,17.963684245954692
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,2,0,17.97548714563107
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,2,0,17.993894278317153
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,2,0,18.017254588996767
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,3,0,17.753343949044588
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,3,0,17.776332267515926
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,2011,7,28,3,0,17.796258917197456
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,3,0,17.808531363057327
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,3,0,17.820803808917198
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,3,0,17.833076254777072
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,3,0,17.845348700636944
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,2011,8,33,3,0,17.850817898089172
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,2011,8,34,3,0,17.855153222929935
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,2011,9,35,3,0,17.85948853503185
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,2011,9,36,3,0,17.86382385987261
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,2011,9,37,3,0,17.869235668789813
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,2011,9,38,3,0,17.87608280254777
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,2011,9,39,3,0,17.882929936305732
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,2011,10,40,4,0,17.76305970149254
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,2011,10,41,4,0,17.76858327852264
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,2011,10,42,4,0,17.766456463445486
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,4,0,17.764329661016948
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,1,17.762202858588417
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,4,1,17.76007605615988
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,2011,11,46,4,1,17.76028152036428
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,2011,11,47,4,1,17.761419896281303
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,12,48,4,1,17.76255827219833
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2011,12,49,4,1,17.763696648115353
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2011,12,50,4,1,17.76752839615482
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2011,12,51,4,1,17.774951302807995
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2011,12,52,4,1,17.782374209461167
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,1,1,1,0,17.561010850293417
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,2012,1,2,1,0,17.568338294418776
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,2012,1,3,1,0,17.58129751529529
